"321210634645410	","BO2020070146745544410205	","HJCOM==3200060031==2748626892130251==1078165953743006787	",,01/07/2020 09:08,0,-43.2,2042022.94,*******,转账,****佣金（类目）{1078165953743006787}扣款,0030003|软件服务费-****佣金,账房,"1078165953743006787	",M{1078165953743006787}|S{1078165953743006787}
"321211783644410	","BO2020070146870569410205	","CAE_POINT_1078016674454282944_2_0	",,01/07/2020 09:08,0,-5.4,2042017.54,*******,转账,代扣返点积分1078016674454282944,0030001|软件服务费-****返点积分,账房,"1078016674454282944	",M{1078016674454282944}
"321211407782410	","BO2020070146817567410205	","CAE_POINT_1077558017883817535_2_0	",,01/07/2020 09:08,0,-5.4,2042012.14,*******,转账,代扣返点积分1077558017883817535,0030001|软件服务费-****返点积分,账房,"1077558017883817535	",M{1077558017883817535}
"322498540898080	","2020062022001103081415729486	","T200P1077512512025838035	",【*****倒计时1天】************************精华傲娇维稳修护,01/07/2020 09:08,0,-9.44,2042002.7,*******,收费,*****支付服务费[2020062022001103081415729486];*****交易号[T200P1077512512025838035],0030038|软件服务费-*******服务费,*****商家中心,"1077512512025838035	",M{1077512512025838035}
"321209860072410	","BO2020070146642511410205	","CAE_POINT_1077512512025838035_2_0	",,01/07/2020 09:08,0,-5.9,2041996.8,*******,转账,代扣返点积分1077512512025838035,0030001|软件服务费-****返点积分,账房,"1077512512025838035	",M{1077512512025838035}
"321211682743410	","BO2020070146952678410205	","HJCOM==3200060031==2748639427210251==1077943041188337384	",,01/07/2020 09:08,0,-47.2,2041949.6,*******,转账,****佣金（类目）{1077943041188337384}扣款,0030003|软件服务费-****佣金,账房,"1077943041188337384	",M{1077943041188337384}|S{1077943041188337384}
"321211935195410	","BO2020070146816604410205	","HJCOM==3200060031==2748626394520251==1078478979866398815	",,01/07/2020 09:08,0,-47.2,2041902.4,*******,转账,****佣金（类目）{1078478979866398815}扣款,0030003|软件服务费-****佣金,账房,"1078478979866398815	",M{1078478979866398815}|S{1078478979866398815}
"321211450163410	","BO2020070146650435410205	","CAE_POINT_1077679299315320990_2_0	",,01/07/2020 09:08,0,-5.9,2041896.5,*******,转账,代扣返点积分1077679299315320990,0030001|软件服务费-****返点积分,账房,"1077679299315320990	",M{1077679299315320990}
"321209969788410	","BO2020070146793134410205	","HJCOM==3200060031==2748632762040251==1077023712030314653	",,01/07/2020 09:08,0,-47.2,2041849.3,*******,转账,****佣金（类目）{1077023712030314653}扣款,0030003|软件服务费-****佣金,账房,"1077023712030314653	",M{1077023712030314653}|S{1077023712030314653}
"321211738470410	","BO2020070146817568410205	","CAE_POINT_1078478979866398815_2_0	",,01/07/2020 09:08,0,-5.9,2041843.4,*******,转账,代扣返点积分1078478979866398815,0030001|软件服务费-****返点积分,账房,"1078478979866398815	",M{1078478979866398815}
"321320320994180	","2020062022001160181415390908	","T200P1077252640682043489	",【*****】【*****倒计时】************************精华露修护精华,01/07/2020 09:08,0,-8.64,2041834.76,*******,收费,信用卡支付服务费[2020062022001160181415390908];*****交易号[T200P1077252640682043489],0030038|软件服务费-*******服务费,*****商家中心,"1077252640682043489	",M{1077252640682043489}
"321209776253410	","BO2020070146884497410205	","HJCOM==3200060031==2748640518610251==1078016674454282944	",,01/07/2020 09:08,0,-43.2,2041791.56,*******,转账,****佣金（类目）{1078016674454282944}扣款,0030003|软件服务费-****佣金,账房,"1078016674454282944	",M{1078016674454282944}|S{1078016674454282944}
"322364958898040	","2020062022001192041415400213	","T200P1077656769054177789	",【*****】【*****倒计时】************************精华露修护精华,01/07/2020 09:08,0,-9.04,2041782.52,*******,收费,*****支付服务费[2020062022001192041415400213];*****交易号[T200P1077656769054177789],0030038|软件服务费-*******服务费,*****商家中心,"1077656769054177789	",M{1077656769054177789}
"321209977420410	","BO2020070146884498410205	","CAE_POINT_1077252640682043489_2_0	",,01/07/2020 09:08,0,-5.4,2041777.12,*******,转账,代扣返点积分1077252640682043489,0030001|软件服务费-****返点积分,账房,"1077252640682043489	",M{1077252640682043489}
"321210128483410	","BO2020070146725040410205	","CAE_POINT_1077656769054177789_2_0	",,01/07/2020 09:08,0,-5.65,2041771.47,*******,转账,代扣返点积分1077656769054177789,0030001|软件服务费-****返点积分,账房,"1077656769054177789	",M{1077656769054177789}
"321211383684410	","BO2020070146765010410205	","CAE_POINT_1077550338281063183_2_0	",,01/07/2020 09:08,0,-5.85,2041765.62,*******,转账,代扣返点积分1077550338281063183,0030001|软件服务费-****返点积分,账房,"1077550338281063183	",M{1077550338281063183}
"322365275553040	","2020062022001190041415898114	","T200P1078112835540009163	",【*****】【*****倒计时】************************精华露修护精华,01/07/2020 09:08,0,-9.36,2041756.26,*******,收费,*****支付服务费[2020062022001190041415898114];*****交易号[T200P1078112835540009163],0030038|软件服务费-*******服务费,*****商家中心,"1078112835540009163	",M{1078112835540009163}
"321210240506410	","BO2020070146887669410205	","CAE_POINT_1078112835540009163_2_0	",,01/07/2020 09:08,0,-5.85,2041750.41,*******,转账,代扣返点积分1078112835540009163,0030001|软件服务费-****返点积分,账房,"1078112835540009163	",M{1078112835540009163}
"321211790366410	","BO2020070146776776410205	","HJCOM==3200060031==2748629184120251==1077550338281063183	",,01/07/2020 09:08,0,-46.8,2041703.61,*******,转账,****佣金（类目）{1077550338281063183}扣款,0030003|软件服务费-****佣金,账房,"1077550338281063183	",M{1077550338281063183}|S{1077550338281063183}
"322283413988260	","2020062022001160261422103058	","T200P1077862115351922674	",【*****】【*****倒计时】************************精华露修护精华,01/07/2020 09:08,0,-9.44,2041694.17,*******,收费,信用卡支付服务费[2020062022001160261422103058];*****交易号[T200P1077862115351922674],0030038|软件服务费-*******服务费,*****商家中心,"1077862115351922674	",M{1077862115351922674}
"321209403100410	","BO2020070146773778410205	","HJCOM==3200060031==2748637637450251==1078112835540009163	",,01/07/2020 09:08,0,-46.8,2041647.37,*******,转账,****佣金（类目）{1078112835540009163}扣款,0030003|软件服务费-****佣金,账房,"1078112835540009163	",M{1078112835540009163}|S{1078112835540009163}
"321210119570410	","BO2020070146881126410205	","HJCOM==3200060031==2748629481120251==1077656769054177789	",,01/07/2020 09:08,0,-45.2,2041602.17,*******,转账,****佣金（类目）{1077656769054177789}扣款,0030003|软件服务费-****佣金,账房,"1077656769054177789	",M{1077656769054177789}|S{1077656769054177789}
"321210028568410	","BO2020070146919889410205	","CAE_POINT_1077862115351922674_2_0	",,01/07/2020 09:08,0,-5.9,2041596.27,*******,转账,代扣返点积分1077862115351922674,0030001|软件服务费-****返点积分,账房,"1077862115351922674	",M{1077862115351922674}
"321210721492410	","BO2020070146899994410205	","HJCOM==3200060031==2748643905320251==1077862115351922674	",,01/07/2020 09:08,0,-47.2,2041549.07,*******,转账,****佣金（类目）{1077862115351922674}扣款,0030003|软件服务费-****佣金,账房,"1077862115351922674	",M{1077862115351922674}|S{1077862115351922674}
"322282254865470	","2020062022001152471412367817	","T200P606277742805892406	",【*****】【*****倒计时】************************精华露修护精华,01/07/2020 09:08,0,-9.44,2041539.63,*******,收费,信用卡支付服务费[2020062022001152471412367817];*****交易号[T200P606277742805892406],0030038|软件服务费-*******服务费,*****商家中心,"606277742805892406	",M{606277742805892406}
"321211531434410	","BO2020070146793135410205	","CAE_POINT_606277742805892406_2_0	",,01/07/2020 09:08,0,-5.9,2041533.73,*******,转账,代扣返点积分606277742805892406,0030001|软件服务费-****返点积分,账房,"606277742805892406	",M{606277742805892406}
"321209411490410	","BO2020070146822393410205	","HJCOM==3200060031==2748644205300251==606277742805892406	",,01/07/2020 09:08,0,-47.2,2041486.53,*******,转账,****佣金（类目）{606277742805892406}扣款,0030003|软件服务费-****佣金,账房,"606277742805892406	",M{606277742805892406}|S{606277742805892406}
"321773565263431	","2020062022001199431407366199	","T200P1078044259188778483	",【*****】【*****倒计时】************************精华露修护精华,01/07/2020 09:08,1180,0,2042666.53,*******,交易付款,,0010001|交易收款-交易收款,商家中心,"1078044259188778483	",M{1078044259188778483}
"322283416954471	","2020062022001126471408122360	","T200P1078364547316237783	",【*****】【*****倒计时】************************精华露修护精华,01/07/2020 09:08,1180,0,2043846.53,*******,交易付款,*****分期交易号[2020062022001126471408122360],0010001|交易收款-交易收款,商家中心,"1078364547316237783	",M{1078364547316237783}
"322436427597650	","2020062022001195651441288463	","T200P1077841536463399221	",【*****】【*****倒计时】************************精华露修护精华,01/07/2020 09:08,0,-8.64,2043837.89,*******,收费,*****支付服务费[2020062022001195651441288463];*****交易号[T200P1077841536463399221],0030038|软件服务费-*******服务费,*****商家中心,"1077841536463399221	",M{1077841536463399221}
"322281853984470	","2020062022001126471408122360	","T200P1078364547316237783	",【*****】【*****倒计时】************************精华露修护精华,01/07/2020 09:08,0,-53.1,2043784.79,*******,收费,*****分期服务费[2020062022001126471408122360],003003800001|软件服务费-*******服务费-*****分期,*****商家中心,"1078364547316237783	",M{1078364547316237783}
"321209800244410	","BO2020070146776777410205	","CAE_POINT_1077841536463399221_2_0	",,01/07/2020 09:08,0,-5.4,2043779.39,*******,转账,代扣返点积分1077841536463399221,0030001|软件服务费-****返点积分,账房,"1077841536463399221	",M{1077841536463399221}
"322142556253371	","2020062022001184371422420310	","T200P1077841890351724951	",【*****】【*****倒计时】************************精华露修护精华,01/07/2020 09:08,1130,0,2044909.39,*******,交易付款,,0010001|交易收款-交易收款,商家中心,"1077841890351724951	",M{1077841890351724951}
"321211853567410	","BO2020070146858224410205	","CAE_POINT_1078364547316237783_2_0	",,01/07/2020 09:08,0,-5.9,2044903.49,*******,转账,代扣返点积分1078364547316237783,0030001|软件服务费-****返点积分,账房,"1078364547316237783	",M{1078364547316237783}
"321209599940410	","BO2020070146834957410205	","HJCOM==3200060031==2748636345560251==1078044259188778483	",,01/07/2020 09:08,0,-47.2,2044856.29,*******,转账,****佣金（类目）{1078044259188778483}扣款,0030003|软件服务费-****佣金,账房,"1078044259188778483	",M{1078044259188778483}|S{1078044259188778483}
"321209707551410	","BO2020070146825990410205	","CAE_POINT_1078044259188778483_2_0	",,01/07/2020 09:08,0,-5.9,2044850.39,*******,转账,代扣返点积分1078044259188778483,0030001|软件服务费-****返点积分,账房,"1078044259188778483	",M{1078044259188778483}
"321210478306410	","BO2020070146819290410205	","HJCOM==3200060031==2748625697850251==1077841536463399221	",,01/07/2020 09:08,0,-43.2,2044807.19,*******,转账,****佣金（类目）{1077841536463399221}扣款,0030003|软件服务费-****佣金,账房,"1077841536463399221	",M{1077841536463399221}|S{1077841536463399221}
"321211055711410	","BO2020070146861258410205	","HJCOM==3200060031==2748632564110251==1078364547316237783	",,01/07/2020 09:08,0,-47.2,2044759.99,*******,转账,****佣金（类目）{1078364547316237783}扣款,0030003|软件服务费-****佣金,账房,"1078364547316237783	",M{1078364547316237783}|S{1078364547316237783}
"322319809751200	","2020062022001120201451243609	","T200P597382374396469994	",【*****】【*****倒计时】************************精华露修护精华,01/07/2020 09:08,0,-9.36,2044750.63,*******,收费,*****支付服务费[2020062022001120201451243609];*****交易号[T200P597382374396469994],0030038|软件服务费-*******服务费,*****商家中心,"597382374396469994	",M{597382374396469994}
"321211458315410	","BO2020070146887670410205	","CAE_POINT_1077841890351724951_2_0	",,01/07/2020 09:08,0,-5.65,2044744.98,*******,转账,代扣返点积分1077841890351724951,0030001|软件服务费-****返点积分,账房,"1077841890351724951	",M{1077841890351724951}
"322234311104350	","2020062022001106351445846403	","T200P1078163201035233754	",【*****】【*****倒计时】************************精华露修护精华,01/07/2020 09:08,0,-9.04,2044735.94,*******,收费,*****支付服务费[2020062022001106351445846403];*****交易号[T200P1078163201035233754],0030038|软件服务费-*******服务费,*****商家中心,"1078163201035233754	",M{1078163201035233754}
"321210302216410	","BO2020070146725041410205	","CAE_POINT_597382374396469994_2_0	",,01/07/2020 09:08,0,-5.85,2044730.09,*******,转账,代扣返点积分597382374396469994,0030001|软件服务费-****返点积分,账房,"597382374396469994	",M{597382374396469994}
